Employee_ID,job_role,experience_years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score,productivity_score,burnout_risk_level
b75c91c5-91c7-4ffe-9d3c-3760c478e2be,Developer,2,8.0,17.7,25.1,0.2,Medium,8.6,12.7,2.87,2,2.7,4.1,9.45,38.2,High
dd0f2c1b-3264-40aa-9125-b7bf475c8b0b,Analyst,12,16.6,37.0,18.7,1.3,Low,8.1,8.4,2.82,10,5.3,5.2,7.0,74.3,Medium
7ef9852c-c545-49d7-a567-c69034a444b3,Developer,12,17.1,44.2,10.8,1.1,High,7.6,10.9,3.44,3,4.3,4.1,10.0,66.5,High
672bd5ea-900d-430c-8ff9-3d08950e8933,Writer,1,15.7,49.9,10.0,2.6,High,1.0,6.0,4.51,3,7.1,6.3,9.45,66.8,High
92c4a87c-fd02-4f47-af8b-5a719eba5aba,Designer,17,6.2,20.3,17.9,2.4,Low,6.8,4.7,0.1,3,3.1,8.3,4.7,72.4,Medium
0f66d8dc-06ee-439a-b80b-1c3d4779fc20,Analyst,2,13.7,26.3,17.4,3.9,Low,6.1,6.3,3.7,6,5.6,6.7,5.88,64.7,Medium
a6600a12-7f4f-4822-9765-263778296420,Designer,8,6.5,14.1,23.4,0.3,Low,1.0,5.5,1.75,1,3.9,8.3,4.7,66.3,Medium
cdf27573-af64-4be8-ac1a-5f0142748329,Marketer,4,12.6,28.3,23.8,5.6,Low,6.1,7.4,2.45,6,4.4,5.4,6.85,59.5,Medium
7d7d1ec4-1b06-4787-8269-80cbaae5054f,Analyst,1,8.4,15.3,27.1,2.3,Low,7.0,8.8,2.84,6,5.7,5.4,6.85,49.5,Medium
d8da79a8-eac8-4947-b902-0352ce7183b6,Developer,7,21.6,50.2,10.0,2.4,High,7.7,8.1,0.67,2,3.3,3.2,10.0,66.1,High
73936fa7-7711-4041-bdfb-f3180f67079e,Analyst,14,12.4,29.2,16.4,1.3,High,6.8,8.7,2.68,2,5.1,4.1,10.0,73.8,High
519dfa77-5c96-4b1c-a2c8-faeb321ffb3c,Manager,7,9.8,4.8,30.3,2.2,Low,11.7,7.5,0.1,10,6.3,4.7,7.58,72.2,High
506aec57-cbe6-4f12-bb1b-d8bf4d55c613,Manager,12,7.2,14.1,28.8,0.7,Low,15.399999999999999,11.9,0.91,8,3.7,2.4,9.06,55.9,High
a30b056f-f1fc-4b09-a1ef-f979cfd19b5f,Designer,3,1.8,5.0,36.1,2.6,High,2.7,5.4,3.48,7,4.4,2.8,10.0,42.9,High
8adfd40a-9f4a-4ca1-bc39-86a6a68ce1d7,Developer,11,24.3,60.2,10.0,3.9,High,4.9,4.3,1.0,9,4.4,3.2,10.0,84.4,High
26be43db-6f98-45fc-8528-22c56be9cf37,Analyst,5,14.0,37.4,19.1,0.1,Medium,2.5,8.8,1.11,6,5.9,5.6,8.34,71.7,High
eab31ca3-056d-4012-a0aa-04213af870be,Manager,10,1.8,7.0,24.4,2.5,Medium,15.1,11.2,0.43,4,2.8,4.2,9.38,52.5,High
eadef8f1-0bee-41a2-87d1-57debc0757cb,Designer,8,3.5,14.1,33.5,0.7,High,1.0,8.1,1.99,1,6.9,3.5,10.0,63.7,High
0583cf68-337c-412e-946c-a32580e82cd3,Developer,10,8.5,15.7,28.1,1.6,High,6.9,9.8,2.87,4,4.1,2.1,10.0,57.1,High
3dcde5d2-78de-4af1-b821-4f3579cbd8c2,Developer,14,18.7,44.0,17.3,3.8,High,1.0,6.0,3.66,8,5.7,3.8,10.0,71.8,High
1e83c23e-3090-4fc8-835c-7a7937518200,Marketer,11,8.4,20.5,29.9,3.5,High,7.4,9.9,0.63,9,4.1,1.6,10.0,59.4,High
0ed0fe6f-41ad-4172-85f1-75f921b71c50,Designer,14,8.8,23.5,33.1,1.6,Medium,6.3,2.0,0.52,7,3.6,2.4,10.0,60.7,High
80aa6da0-acde-42d9-ac48-06687d37e805,Analyst,3,8.7,22.6,22.0,0.9,Low,6.9,7.6,1.41,10,4.9,6.6,5.96,67.7,Medium
b5bda4f6-a74c-4e5a-8d83-7b9a7f9ea80c,Analyst,20,11.2,33.2,29.7,0.4,Low,3.5,9.6,0.45,5,5.3,4.9,7.21,85.7,High
b7be479c-aaa3-4616-b7c4-14a76b6d58fc,Writer,4,6.3,12.8,21.9,0.7,High,3.8,3.5,3.11,10,5.6,5.0,10.0,48.4,High
77c9d897-fd9e-4a06-b19b-270fd6344639,Manager,15,5.7,10.5,25.8,0.5,Low,15.399999999999999,14.5,4.07,10,2.4,4.2,7.74,46.5,High
a3623c01-a1b1-4359-8b3f-0a99c437e727,Developer,3,18.6,50.5,13.9,1.7,High,7.8,11.8,4.48,3,5.5,2.9,10.0,55.1,High
0f20fa3c-57b1-44d7-84cb-ec247ffcebf5,Developer,8,12.9,28.5,29.0,2.1,High,2.0,4.0,3.29,7,5.3,2.0,10.0,64.4,High
c5968c16-5d07-4453-9555-57d1412d6471,Developer,20,16.5,39.5,10.0,1.1,Low,6.8,6.1,2.31,9,4.1,4.7,5.15,82.2,Medium
6cef408e-d590-4ad4-a6ea-b8f3848db91d,Manager,7,5.8,10.8,21.1,0.1,Medium,11.1,6.4,1.75,1,4.2,5.0,8.78,59.4,High
b09a6824-108f-4191-a71e-ee900b21c479,Manager,19,3.2,4.8,23.4,1.8,Low,7.0,6.0,0.1,1,4.8,7.6,5.22,72.3,Medium
2387cdc4-379b-4af0-b992-ce7c9fbdc330,Designer,10,2.4,6.7,39.4,3.8,High,8.4,9.7,0.1,4,6.3,1.0,10.0,52.9,High
8d1c30c7-35d8-45af-9481-21b2a141d291,Analyst,18,11.9,26.2,20.4,0.6,High,5.4,6.0,0.23,2,4.5,3.6,10.0,76.7,High
c6c7f4cc-b46c-4c7d-90d3-d872bf308caa,Designer,3,7.0,18.2,16.8,1.7,Medium,8.7,2.5,0.63,4,5.3,4.7,7.75,60.9,High
53063144-8170-454e-9b36-2e733bcaef4d,Analyst,16,11.8,31.9,10.0,4.0,High,3.7,6.4,1.89,3,5.3,6.6,9.23,78.4,High
a16acff9-ea18-4b84-aa62-20fa6ea132e2,Developer,4,14.5,34.7,22.3,1.1,Medium,8.1,9.7,1.65,1,2.5,3.3,10.0,53.5,High
3b4e8c00-7a74-4883-84d2-ca317c4a3e89,Writer,18,14.0,34.5,15.8,2.5,Medium,3.2,9.5,0.1,7,4.5,4.7,7.88,77.2,High
08b297b0-3218-485a-a058-7aaba36f2cdf,Analyst,14,3.1,5.4,24.5,1.3,High,6.3,9.3,1.04,9,4.7,4.5,10.0,59.5,High
5b0e5339-588a-48b7-85c0-cc76664e777e,Analyst,7,17.2,41.8,15.6,0.4,Low,6.3,6.8,4.17,5,5.1,6.2,6.25,72.1,Medium
b0e2ff6c-f766-46cd-bb97-85c5d28e6cae,Manager,3,9.8,13.3,26.2,1.3,Low,15.399999999999999,8.1,0.1,5,2.8,3.8,8.03,50.1,High
4d0fb2d9-3a3f-4e8c-a37f-13d0e4eddd15,Marketer,7,17.7,48.4,17.8,2.0,Low,1.0,9.2,4.59,9,7.2,6.9,5.74,73.9,Medium
9055cb91-9494-4f27-9086-103142b1c875,Manager,6,8.4,18.1,26.6,2.0,High,14.8,14.1,4.33,8,3.1,1.0,10.0,38.6,High
a9fb8319-569b-46f6-a4b5-0763a2c3e283,Manager,4,4.1,7.2,27.4,1.0,Medium,14.7,13.2,0.1,6,3.4,2.9,10.0,38.7,High
8d9c600f-cec2-4034-8e15-bd748c02f428,Analyst,15,8.7,18.0,36.4,1.6,Medium,9.9,10.0,2.46,4,4.2,1.0,10.0,50.1,High
2b2a4cc8-352f-4500-927f-d54c26b47aa4,Manager,14,9.8,6.3,34.0,0.4,Low,15.399999999999999,17.4,2.37,1,2.4,1.0,10.0,42.1,High
ddca8653-fec7-40c9-96fe-de44d6ae914b,Marketer,19,19.9,45.0,11.0,4.5,Low,4.6,6.9,2.29,10,5.5,7.1,5.58,85.8,Medium
a655349a-a4cf-4a3f-8e3a-3ccfcba288c1,Analyst,1,7.9,27.5,25.9,5.4,Medium,7.9,8.1,1.11,4,2.5,4.1,9.45,44.8,High
0c71f76b-0ea3-4d12-9944-f3c5fdfccb2c,Manager,15,0.4,1.0,29.6,0.8,Low,10.3,13.3,1.76,9,2.2,5.9,6.47,54.3,Medium
866446d2-62d8-4bc8-b9c7-ee0aa95d4ebe,Designer,7,7.0,16.0,29.1,1.5,Low,1.2,6.9,4.26,3,3.1,6.7,5.89,44.2,Medium
64f24cd0-196f-4961-8f91-d93dc78bcdd3,Marketer,7,9.8,13.2,16.7,1.1,High,2.7,9.0,2.04,9,6.1,4.7,8.79,54.8,High
d30d5c1e-ccfb-409e-93f9-ab100614324c,Marketer,4,5.4,21.6,27.3,3.8,Low,3.7,4.4,1.97,2,5.7,6.9,5.73,61.5,Medium
6357c98d-c335-478b-9d44-ab75118c9d43,Manager,16,8.9,16.0,30.4,0.7,High,15.399999999999999,14.5,0.49,7,2.2,1.0,10.0,55.5,High
c638f16b-71d5-49b9-b09b-40df7cc5a30d,Analyst,9,9.8,26.1,21.9,0.8,Low,3.5,3.2,4.85,1,6.5,7.2,5.51,70.4,Medium
0a91f075-3105-45c0-adb3-e4ce684228f2,Manager,8,4.3,18.2,25.1,2.3,Low,15.399999999999999,15.3,0.76,4,1.4,3.2,8.48,50.1,High
6e881fe2-eb3f-4680-87f2-97c53f384112,Manager,6,2.0,2.6,38.1,2.7,High,10.3,10.4,2.38,8,3.1,1.0,10.0,35.8,High
a062a519-674e-479a-8e3a-db412eb2e631,Developer,1,2.1,0.5,36.5,0.3,High,3.8,4.8,4.29,10,5.9,2.4,10.0,42.2,High
48f8fd88-5304-4e81-8fe6-510c4a1fb1b3,Marketer,3,11.6,26.7,18.1,1.5,Low,9.9,9.2,2.77,4,4.4,6.1,6.33,63.7,Medium
0fa1b961-c580-4eda-ad8b-820f3f7a3a7d,Analyst,14,12.6,28.4,10.0,2.0,Medium,6.7,6.7,0.1,3,5.0,7.2,7.16,66.0,High
7a4d9ad4-43f8-452f-b86f-940ffab22776,Analyst,12,5.4,9.9,26.9,0.8,High,5.4,7.2,1.63,6,5.7,3.6,10.0,52.5,High
84bf1532-0058-4ae6-87c1-9394a7f8a0fa,Analyst,13,10.1,18.6,19.4,1.4,Medium,6.8,7.4,0.32,7,4.7,5.4,8.48,65.9,High
04f04bad-7d6e-47e8-8d40-2a03f6820f6c,Developer,9,11.0,17.3,15.6,1.3,High,6.4,7.7,1.65,6,3.6,4.8,10.0,58.2,High
8178974e-0c63-485f-9364-dbf722553b62,Developer,5,11.6,31.2,26.3,4.1,Low,4.0,6.0,2.17,2,5.4,5.5,6.76,63.5,Medium
ada7cfcb-4df6-405f-82da-1a2a6c672bb7,Designer,5,3.7,13.9,27.8,2.6,High,2.8,5.3,3.53,6,7.2,4.4,10.0,61.9,High
4fa00657-19e7-42b3-92ad-51340e565c4b,Developer,5,7.2,16.5,28.4,3.5,High,6.3,4.6,0.1,4,5.8,2.5,10.0,63.0,High
6c81d1fa-67d7-410a-8106-c9e3117f5b43,Manager,15,5.3,12.3,30.6,3.6,Low,15.1,13.5,0.1,9,4.3,3.2,8.46,73.4,High
0f553690-6418-41d0-9f23-55c457839a76,Analyst,14,7.8,18.6,21.5,0.6,High,3.7,4.4,1.59,2,6.5,4.8,10.0,69.6,High
21af20f5-1393-4081-8fda-8c6b3f51880e,Developer,20,19.0,44.5,12.3,1.2,High,2.7,3.9,0.1,2,5.7,4.5,10.0,86.2,High
a0c0d6da-3d1b-48db-8cbc-737cc68fc474,Designer,10,7.2,7.0,26.0,0.7,High,8.6,11.1,1.82,6,5.1,4.7,10.0,58.4,High
f1da84b0-b5d4-48bf-a35a-c6c80477a835,Marketer,10,10.6,31.4,24.0,3.1,Low,6.8,8.6,3.06,1,4.3,5.6,6.68,62.5,Medium
5ed2e641-9869-44c8-82c9-3ba1bb6c5aa8,Manager,5,4.0,6.1,28.2,0.9,Medium,15.399999999999999,17.9,3.46,2,1.2,1.0,10.0,25.6,High
951b05ed-cd42-4029-a389-bc40d6995d28,Developer,4,24.6,66.9,10.0,1.0,High,4.7,4.2,4.21,2,5.4,3.2,10.0,76.2,High
0ad48730-3b68-4e57-9aaf-79d6d2d05d0d,Analyst,5,14.0,34.0,15.6,0.7,Medium,6.6,6.4,1.61,7,4.1,5.4,8.47,69.6,High
ca285cfc-110e-4b09-bcc8-1603a3dfd121,Writer,8,21.5,57.2,14.1,3.0,Medium,7.2,10.8,3.55,2,4.9,3.8,9.67,69.8,High
d94ee8ff-952a-4e23-9964-0614b6e23920,Analyst,12,1.8,5.7,22.7,1.7,High,3.1,8.8,0.1,3,4.8,6.1,9.61,67.5,High
be72db62-07ed-46f7-ba40-98dd44f4b8e6,Manager,3,1.2,0.0,27.1,2.8,High,15.399999999999999,13.2,0.1,3,1.6,1.1,10.0,32.4,High
764f66a1-5474-46b2-ba2e-2c05ff9b20ab,Manager,17,6.9,19.0,24.4,11.5,Low,15.399999999999999,7.6,0.1,9,2.3,3.9,7.97,67.2,High
a1e64a2d-b67b-4609-9a36-7bfd425bb6b6,Marketer,9,17.6,44.6,13.6,0.9,Medium,8.0,11.6,0.52,3,4.8,4.7,9.0,69.8,High
bca5031c-3ac6-4e10-b836-1fe7622eac34,Designer,2,9.1,23.8,27.6,2.5,High,6.7,9.0,3.37,7,3.4,2.1,10.0,32.5,High
f7df0d0c-60ca-4cd7-9b78-c552e3ed6956,Marketer,19,12.5,30.2,24.6,4.5,Medium,4.2,7.6,0.1,10,5.5,4.2,9.38,84.0,High
8eb5b63a-d58d-425d-ae48-54da4f7ada36,Designer,11,4.2,10.7,33.8,3.4,Low,1.0,3.8,1.63,6,4.7,6.2,6.24,64.9,Medium
97fade7d-733c-4cc1-971b-381ab00ed17f,Marketer,11,9.6,26.8,20.7,0.2,High,1.0,4.6,3.19,3,6.8,5.2,10.0,69.9,High
fde5308d-e0c9-456c-a99c-426067697941,Writer,8,5.6,14.0,24.0,1.5,High,1.7,4.9,0.8,4,5.7,5.2,10.0,64.8,High
31278347-4744-46d9-ac1e-96057ce1c59c,Analyst,10,9.8,12.8,26.1,2.8,High,1.0,7.8,2.83,1,4.5,4.5,10.0,44.2,High
29675d4e-e1fc-49d8-90d8-ac2e1fdd55dc,Developer,5,15.9,36.4,14.1,3.4,High,3.7,4.5,0.87,6,6.2,4.6,10.0,66.2,High
f085d9e8-4250-45d7-9bb8-08c717494d95,Developer,17,22.3,53.8,17.5,2.7,Medium,1.7,4.0,3.02,6,3.5,4.1,9.44,77.9,High
7b51368d-9bf6-43ae-9872-64e4bd797868,Analyst,2,8.9,14.9,17.4,0.8,Medium,1.0,5.5,1.57,9,4.9,7.7,6.79,63.6,Medium
16332696-c3af-4b16-8db8-09c1c2f20fc1,Developer,7,23.5,56.4,14.9,1.9,Low,6.4,6.4,5.03,2,4.4,4.8,7.29,74.1,High
5b9dbd76-ea2d-4f48-8532-47664519905a,Developer,6,9.8,26.3,17.9,2.5,Medium,8.0,6.6,1.86,3,5.8,5.2,8.64,67.0,High
3ce4cff1-aa56-4400-9dc7-9ceca259dc5a,Manager,20,6.0,11.8,23.6,3.3,High,10.7,9.2,1.98,9,4.3,2.9,10.0,59.0,High
98b02e07-8a97-49fe-b5cc-9f71f61dcb67,Analyst,13,9.7,28.2,20.0,2.0,Low,11.7,10.0,0.78,6,4.2,5.6,6.68,75.6,Medium
2fccd734-9f1a-45bb-a0a1-80d902561866,Marketer,18,8.0,19.7,18.8,0.3,Low,7.1,11.5,2.27,6,5.8,7.5,5.28,90.5,Medium
4f059127-a8bc-4e7f-9dc4-6b0c710f3563,Analyst,11,7.8,18.1,19.3,3.2,Medium,7.8,8.2,3.56,9,4.6,5.8,8.19,57.7,High
c3ec962a-e446-4d15-ab72-162e904ea3d3,Developer,20,18.4,44.1,17.9,2.4,Low,6.2,6.8,0.1,8,3.8,5.4,6.85,95.4,Medium
82effdbe-51f8-4054-90a4-62bf5a0cddc5,Developer,19,10.2,29.3,27.6,1.8,High,11.5,8.6,3.44,1,4.7,1.0,10.0,69.4,High
01b9591c-9b19-4a93-af43-b0bdea886a07,Developer,13,14.6,37.0,13.0,4.7,Medium,1.0,6.1,0.93,5,6.5,7.4,7.02,82.8,High
7b237c67-d60b-4ecd-8867-ccd7ba6ff687,Analyst,11,6.7,20.7,24.1,0.8,Low,9.6,9.0,3.22,6,5.9,5.9,6.47,69.3,Medium
a785ca9c-4d40-42f4-b573-a6f9c39ff9df,Designer,19,6.2,16.5,26.3,0.7,Medium,5.8,7.9,1.19,4,4.1,4.9,8.85,66.6,High
7bc65f91-ec32-4442-be8f-1a7b7c743b6b,Manager,13,5.6,16.8,14.3,1.1,High,15.399999999999999,12.5,0.35,4,4.2,4.1,10.0,64.8,High
6265e2ae-d887-47e8-8c57-309a433eb8d7,Writer,6,15.9,36.0,13.1,4.2,Low,1.0,4.8,1.83,5,6.6,8.5,4.55,81.4,Medium
3de0c564-ded4-4ad4-9fcc-01a3594799fc,Analyst,19,9.6,21.6,18.3,2.6,Low,3.4,6.7,2.59,10,5.2,8.2,4.78,76.6,Medium
2c2e1662-858d-4bb6-8133-2a145cdf09d8,Marketer,3,12.5,30.0,13.7,1.4,High,2.6,8.3,4.59,5,6.0,4.7,9.83,52.2,High
29bb1c87-d89a-4835-a410-7e35d4f9326a,Marketer,17,1.8,0.0,32.7,1.8,High,1.4,7.4,0.28,7,5.5,4.0,10.0,70.1,High
da3ef8cb-376b-4ea6-9c08-ff6f26b8e331,Marketer,7,18.5,51.8,18.0,0.1,High,7.8,9.1,2.67,3,3.2,1.9,10.0,55.6,High
eb56bb7c-0ac4-4ff3-aa16-887bce1eabc8,Designer,1,4.3,17.3,28.0,3.2,High,8.3,9.0,0.3,10,3.6,2.9,10.0,54.0,High
9204e030-df81-4ade-ba5e-dc20e2bbcfad,Analyst,18,9.6,26.7,21.9,1.1,Low,5.2,5.2,2.88,8,3.7,6.8,5.8,75.7,Medium
cfbb32b0-3dee-4aed-812f-d8a69928428a,Designer,19,2.2,6.4,32.0,3.4,Medium,6.9,8.6,0.1,9,3.8,4.2,9.37,66.0,High
a8271737-1017-435f-ba51-7b03b0c65a35,Developer,5,9.4,16.3,30.7,0.8,Medium,4.0,5.8,2.1,10,6.4,3.5,9.9,56.6,High
5ca8faae-5403-4bb3-ab4d-3498844215ee,Designer,19,8.0,17.1,24.6,2.9,Medium,6.0,7.9,2.94,10,3.4,4.8,8.92,59.0,High
0935f8d8-970a-4b8d-aa18-83bb8d2e4d69,Designer,19,9.8,17.6,18.1,0.9,Low,6.8,8.6,3.01,4,4.5,8.2,4.77,74.3,Medium
af0652cb-5c6f-4c16-bb14-2bbe3d8e800f,Manager,7,8.7,28.1,27.2,2.0,High,12.2,10.2,4.22,8,4.0,1.0,10.0,51.7,High
7ed17d77-e35a-453d-b8b9-c70d71a17c24,Writer,16,15.1,29.4,18.0,1.7,Medium,3.7,7.8,0.1,1,4.1,5.3,8.56,69.7,High
fdc1b1e5-9aec-41c1-8802-01f194215b90,Developer,20,11.2,35.3,23.9,1.0,High,5.1,7.6,3.2,7,5.2,3.0,10.0,66.3,High
9b31b141-8185-49a3-8f85-ad41bdec4f01,Designer,11,5.2,12.7,17.0,1.7,High,6.6,10.3,3.49,1,3.7,5.8,9.83,48.1,High
ae161fb7-3ef6-4793-876e-0087ef616326,Manager,18,2.7,0.0,28.7,1.7,Low,11.2,9.3,2.07,6,2.3,5.4,6.86,47.3,Medium
172b31f3-7196-42e6-93f0-b52eabe22b39,Designer,11,3.8,16.1,28.8,0.5,Low,5.2,11.4,0.1,4,6.9,6.5,6.02,80.1,Medium
ee473a98-bcbe-4d7a-a9dc-c31d9f9efbea,Designer,19,6.3,11.7,29.2,1.4,High,5.4,7.5,1.64,3,4.3,2.8,10.0,63.5,High
cf30f74d-caf6-4b03-a905-d43bb7282be8,Designer,8,4.5,9.8,32.7,0.3,High,6.1,5.8,2.87,5,4.8,2.2,10.0,50.3,High
49a315d8-4779-4d1d-bad2-06f9505dd08c,Writer,3,11.5,29.2,26.3,2.6,High,7.7,9.6,3.06,5,6.3,1.6,10.0,58.3,High
0ee9bf1d-f35a-4902-9bb5-e1f559dd18ea,Writer,7,19.6,58.0,10.1,2.7,High,7.5,7.7,2.27,10,4.9,3.7,10.0,79.9,High
765982f2-63a7-49c2-9e8a-f17bc88b5a7c,Marketer,8,8.6,26.8,23.5,0.4,Medium,8.2,7.9,0.37,7,5.9,4.4,9.22,70.6,High
59f09b39-b9b2-4bdc-93e7-4b891bc10ba5,Designer,2,5.5,18.2,22.1,0.9,High,1.0,3.3,4.9,5,6.4,5.8,9.82,48.3,High
13057dc4-8ccc-46c1-9cc4-a16a46a05f21,Writer,5,13.5,32.0,15.6,0.8,Medium,2.3,5.0,4.18,6,5.6,6.6,7.58,65.0,High
1331211d-e9b4-4ab0-80de-d9b6d61b0e11,Writer,16,14.0,33.7,18.1,1.8,Medium,6.6,7.2,3.64,1,3.3,4.8,8.92,63.0,High
32e0010d-8924-4b32-a7aa-ee7060afbb32,Manager,20,8.9,23.5,28.0,1.4,Medium,13.6,11.4,2.38,1,2.7,1.9,10.0,63.5,High
61fd4dfd-1414-43ae-bbd1-ae1330d2d5c7,Manager,2,3.2,12.1,26.7,1.8,Low,7.5,8.6,2.5,9,3.6,6.6,5.94,48.8,Medium
eee45e01-e184-4648-92a1-b827931e2761,Analyst,16,7.8,21.8,25.3,1.4,Low,6.5,8.5,0.1,3,4.2,6.1,6.33,83.0,Medium
fae87a8d-7532-4eb1-a151-2fac96ac05a0,Manager,2,4.3,10.4,36.5,1.6,Low,7.7,13.5,0.31,5,5.2,3.9,7.96,63.6,High
f3ec4bd9-a0e4-4511-812b-ac0ce528c41c,Developer,13,13.3,34.1,20.6,1.7,Low,3.5,5.6,3.68,9,4.1,6.6,5.94,83.1,Medium
d5319e5f-ff7e-4395-9bf0-6bc0786b6fa0,Marketer,20,9.7,20.6,36.8,3.8,High,1.0,7.1,0.1,1,6.0,1.1,10.0,75.0,High
548d7faf-7a66-440e-a235-49130df276bd,Marketer,9,9.9,36.8,21.2,1.1,Low,7.0,7.8,2.0,2,4.7,6.5,6.04,66.5,Medium
94a5e7af-a278-42e8-9ca7-8b0617e6eeef,Designer,18,5.0,11.3,28.9,4.6,Low,6.2,7.3,0.1,6,4.3,6.0,6.41,78.1,Medium
666e5b66-845f-4b3e-ac80-4bea48bcc71b,Designer,3,7.3,20.1,15.9,0.7,Low,3.8,8.9,3.62,4,6.5,9.2,4.02,66.0,Low
dbeb5fa7-5686-4728-8d95-486c54207540,Developer,15,14.4,28.9,16.5,0.3,Medium,1.5,6.0,4.61,6,5.3,6.4,7.74,68.0,High
bc9a69a0-ef57-4ba9-b828-9c81c2206765,Developer,8,15.5,40.5,21.6,1.2,Medium,6.6,8.5,5.09,1,5.2,4.7,9.82,56.2,High
d6787435-47ee-404f-9e7a-3fe4f6e0f411,Manager,10,3.9,12.2,31.3,2.3,High,15.399999999999999,11.5,3.45,2,1.1,1.0,10.0,28.9,High
7a751b39-2a03-4297-8259-e46f56e5ab36,Designer,8,6.7,13.3,31.1,0.6,High,3.5,4.1,4.63,4,6.3,2.7,10.0,50.3,High
6067593a-e997-43c6-87d1-d91f74191528,Marketer,1,10.7,22.9,28.6,3.1,High,4.0,8.9,0.1,4,4.8,2.2,10.0,47.4,High
1bcbc201-3f84-4941-bbef-578b72281614,Analyst,15,9.0,26.8,16.8,1.0,Low,7.6,9.0,3.58,1,6.7,4.7,5.2,81.2,Medium
1269be62-3955-4624-8cc1-b70dce2ea130,Analyst,15,9.8,25.2,21.1,1.8,Medium,7.2,8.9,0.43,9,3.5,5.0,8.79,76.3,High
54a1876b-c31c-49d3-a0d6-c00dbe86d0fe,Designer,19,5.9,17.7,19.5,2.8,Medium,6.8,12.0,2.51,10,4.4,6.5,7.68,62.7,High
d3dd769f-b49c-4e7d-a5bf-bc5d441b6c29,Marketer,5,7.6,20.5,27.5,0.8,Medium,1.8,5.8,2.6,4,5.1,5.3,8.56,60.3,High
10ff05c3-28e9-44eb-8dd6-d328d406de7f,Developer,6,8.2,23.0,22.9,2.3,High,7.9,12.9,3.43,2,4.7,3.2,10.0,53.3,High
d39fd9fe-929b-4ca4-8b8e-ae332ac6be4f,Analyst,4,6.6,17.7,30.4,1.4,Medium,1.1,4.4,0.62,10,4.6,5.0,8.79,64.1,High
394315e3-6989-4f81-8084-e740b5e748e1,Manager,18,2.5,0.0,33.0,7.9,High,10.3,11.5,0.1,7,4.5,1.6,10.0,61.6,High
4e8bb403-be88-47c9-b08b-fe46b69663e4,Marketer,19,13.5,38.6,26.6,1.9,High,8.0,9.3,1.21,9,5.0,1.0,10.0,76.9,High
6e9336db-a8a4-443a-9641-7d576bf4c690,Designer,3,7.4,21.1,28.1,1.1,Medium,4.9,5.1,1.71,3,5.8,4.4,9.22,60.0,High
0495fb87-eca0-4312-8cc8-2d050e5afe7b,Marketer,14,12.7,32.1,20.3,3.2,High,4.3,5.1,0.1,7,4.7,3.7,10.0,73.4,High
33c566f6-25e2-4ec8-b1cf-374faa26d221,Analyst,17,9.7,19.3,19.6,0.6,High,3.9,4.6,2.66,9,6.0,4.7,10.0,59.4,High
9c3b3d66-48c7-48e9-b788-276bee77d514,Marketer,20,10.2,25.7,24.5,1.4,High,4.6,8.2,2.87,1,4.7,3.2,10.0,64.2,High
f6fa7591-54a9-41da-a15c-efa53d55be8a,Analyst,19,6.3,15.0,22.8,2.8,Medium,4.4,11.0,1.05,1,5.9,6.1,7.96,73.6,High
bdc30d16-d985-4bbb-828c-d77b4968ea2a,Designer,10,3.6,4.1,25.6,2.4,Medium,9.3,7.5,1.54,2,3.3,4.9,8.86,48.5,High
83609ef9-a34b-42f3-bb20-501b406211e8,Designer,12,9.3,22.0,28.3,1.5,Low,7.4,6.9,2.32,7,5.6,4.8,7.3,71.8,High
db5dcb8d-971e-4cdb-8ce0-f16716e46227,Analyst,12,5.3,12.1,26.5,0.7,Medium,1.1,4.6,1.17,10,4.7,6.3,7.82,63.7,High
54bf1693-e658-4b6a-a7b7-19aa8fc5250e,Analyst,12,9.2,25.8,17.0,0.8,Low,1.3,6.9,1.59,10,7.4,9.1,4.1,91.6,Low
5bf53456-7ad7-4bcb-8111-1b2ab26718d2,Developer,7,10.5,30.2,21.0,2.3,High,4.8,9.4,0.72,5,4.5,3.9,10.0,61.4,High
898500d2-3e27-4ed6-bc2d-4de814fafcae,Manager,3,3.6,4.9,27.1,4.5,High,15.3,11.6,0.1,2,3.4,1.5,10.0,51.7,High
28492c18-1240-4952-9a86-4a2900dc6507,Writer,16,17.5,43.3,16.5,3.6,Medium,4.0,5.1,0.91,6,4.3,5.0,8.78,79.9,High
05fc6ea8-c887-428e-997c-518246c856be,Analyst,15,11.4,34.2,16.9,2.7,High,8.2,9.1,3.29,7,5.7,3.9,10.0,67.5,High
9ba90db1-2fd9-4615-95e6-75260f6ac539,Developer,14,17.6,42.0,12.4,0.9,Low,1.8,4.9,4.96,7,5.3,8.0,4.91,78.9,Medium
dd0983cb-751f-4cbf-8910-68d7d5d213cf,Analyst,19,10.3,24.2,20.7,2.5,Medium,6.2,7.1,3.02,9,4.9,5.2,8.63,61.7,High
ab3a59e0-6c25-4801-a19c-2fcb44a78b0d,Developer,8,16.7,39.6,21.1,3.0,High,5.5,8.4,3.32,10,4.5,2.2,10.0,60.7,High
